"dgp","metric","model","iteration","k","n_trees","value"
"dgp30","ate_bias","bart_ps-glm",9,5,75,0.797059092777671
"dgp30","ci_length","bart_ps-glm",9,5,75,1.76808778096082
"dgp30","coverage","bart_ps-glm",9,5,75,1
"dgp30","ate_estimate","bart_ps-glm",9,1,100,10.61030063595
"dgp30","ate_bias","bart_ps-glm",9,1,100,0.610300635950034
"dgp30","ci_length","bart_ps-glm",9,1,100,1.73024646743012
"dgp30","coverage","bart_ps-glm",9,1,100,1
"dgp30","ate_estimate","bart_ps-glm",9,2,100,10.6542567330368
"dgp30","ate_bias","bart_ps-glm",9,2,100,0.65425673303684
"dgp30","ci_length","bart_ps-glm",9,2,100,1.73840149785263
"dgp30","coverage","bart_ps-glm",9,2,100,1
"dgp30","ate_estimate","bart_ps-glm",9,3,100,10.7104978308027
"dgp30","ate_bias","bart_ps-glm",9,3,100,0.710497830802732
"dgp30","ci_length","bart_ps-glm",9,3,100,1.72026894913318
"dgp30","coverage","bart_ps-glm",9,3,100,1
"dgp30","ate_estimate","bart_ps-glm",9,5,100,10.8158809620921
"dgp30","ate_bias","bart_ps-glm",9,5,100,0.815880962092084
"dgp30","ci_length","bart_ps-glm",9,5,100,1.74666555279319
"dgp30","coverage","bart_ps-glm",9,5,100,1
"dgp30","ate_estimate","bart_ps-glm",9,1,200,10.5785220198634
"dgp30","ate_bias","bart_ps-glm",9,1,200,0.578522019863364
"dgp30","ci_length","bart_ps-glm",9,1,200,1.74575360419938
