"dgp","metric","model","iteration","k","n_trees","value"
"dgp30","ci_length","bart_ps-bart",5,1,75,1.80610480409294
"dgp30","coverage","bart_ps-bart",5,1,75,1
"dgp30","ate_estimate","bart_ps-bart",5,2,75,9.30793324965058
"dgp30","ate_bias","bart_ps-bart",5,2,75,-0.692066750349422
"dgp30","ci_length","bart_ps-bart",5,2,75,1.81820132952468
"dgp30","coverage","bart_ps-bart",5,2,75,1
"dgp30","ate_estimate","bart_ps-bart",5,3,75,9.27888494680811
"dgp30","ate_bias","bart_ps-bart",5,3,75,-0.721115053191888
"dgp30","ci_length","bart_ps-bart",5,3,75,1.80170130422477
"dgp30","coverage","bart_ps-bart",5,3,75,1
"dgp30","ate_estimate","bart_ps-bart",5,5,75,9.2031403067278
"dgp30","ate_bias","bart_ps-bart",5,5,75,-0.7968596932722
"dgp30","ci_length","bart_ps-bart",5,5,75,1.83467821453077
"dgp30","coverage","bart_ps-bart",5,5,75,1
"dgp30","ate_estimate","bart_ps-bart",5,1,100,9.26131251410675
"dgp30","ate_bias","bart_ps-bart",5,1,100,-0.73868748589325
"dgp30","ci_length","bart_ps-bart",5,1,100,1.83821240180319
"dgp30","coverage","bart_ps-bart",5,1,100,1
"dgp30","ate_estimate","bart_ps-bart",5,2,100,9.26656776124745
"dgp30","ate_bias","bart_ps-bart",5,2,100,-0.733432238752547
"dgp30","ci_length","bart_ps-bart",5,2,100,1.82380236151059
"dgp30","coverage","bart_ps-bart",5,2,100,1
"dgp30","ate_estimate","bart_ps-bart",5,3,100,9.18629564363685
"dgp30","ate_bias","bart_ps-bart",5,3,100,-0.81370435636315
"dgp30","ci_length","bart_ps-bart",5,3,100,1.84327045219313
"dgp30","coverage","bart_ps-bart",5,3,100,1
"dgp30","ate_estimate","bart_ps-bart",5,5,100,9.2352278525659
"dgp30","ate_bias","bart_ps-bart",5,5,100,-0.764772147434105
"dgp30","ci_length","bart_ps-bart",5,5,100,1.75315588867852
"dgp30","coverage","bart_ps-bart",5,5,100,1
"dgp30","ate_estimate","bart_ps-bart",5,1,200,9.3119440032061
"dgp30","ate_bias","bart_ps-bart",5,1,200,-0.688055996793899
"dgp30","ci_length","bart_ps-bart",5,1,200,1.83803073466093
"dgp30","coverage","bart_ps-bart",5,1,200,1
"dgp30","ate_estimate","bart_ps-bart",5,2,200,9.23982861628534
"dgp30","ate_bias","bart_ps-bart",5,2,200,-0.76017138371466
"dgp30","ci_length","bart_ps-bart",5,2,200,1.84544051558705
"dgp30","coverage","bart_ps-bart",5,2,200,1
"dgp30","ate_estimate","bart_ps-bart",5,3,200,9.23042821571313
"dgp30","ate_bias","bart_ps-bart",5,3,200,-0.769571784286867
"dgp30","ci_length","bart_ps-bart",5,3,200,1.88666102954926
"dgp30","coverage","bart_ps-bart",5,3,200,1
"dgp30","ate_estimate","bart_ps-bart",5,5,200,9.26022444523798
"dgp30","ate_bias","bart_ps-bart",5,5,200,-0.739775554762019
"dgp30","ci_length","bart_ps-bart",5,5,200,1.80425379374819
"dgp30","coverage","bart_ps-bart",5,5,200,1
"dgp30","ate_estimate","bart_ps-bart",11,1,75,9.68309832100873
"dgp30","ate_bias","bart_ps-bart",11,1,75,-0.316901678991274
"dgp30","ci_length","bart_ps-bart",11,1,75,1.8755571261774
"dgp30","coverage","bart_ps-bart",11,1,75,1
"dgp30","ate_estimate","bart_ps-bart",11,2,75,9.64992229448876
"dgp30","ate_bias","bart_ps-bart",11,2,75,-0.350077705511245
"dgp30","ci_length","bart_ps-bart",11,2,75,1.90355497832168
"dgp30","coverage","bart_ps-bart",11,2,75,1
"dgp30","ate_estimate","bart_ps-bart",11,3,75,9.78015416275666
"dgp30","ate_bias","bart_ps-bart",11,3,75,-0.219845837243337
"dgp30","ci_length","bart_ps-bart",11,3,75,1.91727192259182
"dgp30","coverage","bart_ps-bart",11,3,75,1
"dgp30","ate_estimate","bart_ps-bart",11,5,75,9.79780661955055
"dgp30","ate_bias","bart_ps-bart",11,5,75,-0.202193380449449
"dgp30","ci_length","bart_ps-bart",11,5,75,1.87604776463934
"dgp30","coverage","bart_ps-bart",11,5,75,1
"dgp30","ate_estimate","bart_ps-bart",11,1,100,9.59405827592277
