"dgp","metric","model","iteration","ps_model","regression_model","value"
"dgp29","ci_length","weighting",63,"linear_basic","linear_basic",1.6204911490079
"dgp29","coverage","weighting",63,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",64,"linear_basic","linear_basic",4.00423126443413
"dgp29","ate_bias","weighting",64,"linear_basic","linear_basic",-0.00423126443412514
"dgp29","ci_length","weighting",64,"linear_basic","linear_basic",1.51152717254235
"dgp29","coverage","weighting",64,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",65,"linear_basic","linear_basic",4.24587983026414
"dgp29","ate_bias","weighting",65,"linear_basic","linear_basic",-0.245879830264145
"dgp29","ci_length","weighting",65,"linear_basic","linear_basic",1.58085643439756
"dgp29","coverage","weighting",65,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",66,"linear_basic","linear_basic",4.20931327470303
"dgp29","ate_bias","weighting",66,"linear_basic","linear_basic",-0.209313274703027
"dgp29","ci_length","weighting",66,"linear_basic","linear_basic",1.5955184133945
"dgp29","coverage","weighting",66,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",67,"linear_basic","linear_basic",3.67400337004078
"dgp29","ate_bias","weighting",67,"linear_basic","linear_basic",0.325996629959219
"dgp29","ci_length","weighting",67,"linear_basic","linear_basic",1.47856762966057
"dgp29","coverage","weighting",67,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",68,"linear_basic","linear_basic",4.90179074664372
"dgp29","ate_bias","weighting",68,"linear_basic","linear_basic",-0.901790746643717
"dgp29","ci_length","weighting",68,"linear_basic","linear_basic",1.72191038970601
"dgp29","coverage","weighting",68,"linear_basic","linear_basic",0
"dgp29","ate_estimate","weighting",69,"linear_basic","linear_basic",4.24961043007802
"dgp29","ate_bias","weighting",69,"linear_basic","linear_basic",-0.249610430078024
"dgp29","ci_length","weighting",69,"linear_basic","linear_basic",1.5733643277942
"dgp29","coverage","weighting",69,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",70,"linear_basic","linear_basic",4.13138657523295
"dgp29","ate_bias","weighting",70,"linear_basic","linear_basic",-0.131386575232952
"dgp29","ci_length","weighting",70,"linear_basic","linear_basic",1.61681353811082
"dgp29","coverage","weighting",70,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",71,"linear_basic","linear_basic",3.76071813674412
"dgp29","ate_bias","weighting",71,"linear_basic","linear_basic",0.239281863255881
"dgp29","ci_length","weighting",71,"linear_basic","linear_basic",1.60297938247471
"dgp29","coverage","weighting",71,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",72,"linear_basic","linear_basic",3.83151786234655
"dgp29","ate_bias","weighting",72,"linear_basic","linear_basic",0.16848213765345
"dgp29","ci_length","weighting",72,"linear_basic","linear_basic",1.60900991598288
"dgp29","coverage","weighting",72,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",73,"linear_basic","linear_basic",3.52370300392473
"dgp29","ate_bias","weighting",73,"linear_basic","linear_basic",0.476296996075271
"dgp29","ci_length","weighting",73,"linear_basic","linear_basic",1.5744396590251
"dgp29","coverage","weighting",73,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",74,"linear_basic","linear_basic",3.62107551825103
"dgp29","ate_bias","weighting",74,"linear_basic","linear_basic",0.378924481748972
"dgp29","ci_length","weighting",74,"linear_basic","linear_basic",1.49930757091409
"dgp29","coverage","weighting",74,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",75,"linear_basic","linear_basic",4.06987560863225
"dgp29","ate_bias","weighting",75,"linear_basic","linear_basic",-0.0698756086322465
"dgp29","ci_length","weighting",75,"linear_basic","linear_basic",1.56145644136022
"dgp29","coverage","weighting",75,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",76,"linear_basic","linear_basic",3.4921563406671
"dgp29","ate_bias","weighting",76,"linear_basic","linear_basic",0.5078436593329
"dgp29","ci_length","weighting",76,"linear_basic","linear_basic",1.52576470016527
"dgp29","coverage","weighting",76,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",77,"linear_basic","linear_basic",4.17036037196255
"dgp29","ate_bias","weighting",77,"linear_basic","linear_basic",-0.170360371962554
"dgp29","ci_length","weighting",77,"linear_basic","linear_basic",1.51279715814167
"dgp29","coverage","weighting",77,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",78,"linear_basic","linear_basic",3.63036070214292
"dgp29","ate_bias","weighting",78,"linear_basic","linear_basic",0.369639297857081
"dgp29","ci_length","weighting",78,"linear_basic","linear_basic",1.50373592627792
"dgp29","coverage","weighting",78,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",79,"linear_basic","linear_basic",3.4572452261219
"dgp29","ate_bias","weighting",79,"linear_basic","linear_basic",0.542754773878103
"dgp29","ci_length","weighting",79,"linear_basic","linear_basic",1.62576128707044
"dgp29","coverage","weighting",79,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",80,"linear_basic","linear_basic",4.57122834188202
"dgp29","ate_bias","weighting",80,"linear_basic","linear_basic",-0.571228341882025
"dgp29","ci_length","weighting",80,"linear_basic","linear_basic",1.58476423656674
"dgp29","coverage","weighting",80,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",81,"linear_basic","linear_basic",4.26963888857309
"dgp29","ate_bias","weighting",81,"linear_basic","linear_basic",-0.269638888573095
"dgp29","ci_length","weighting",81,"linear_basic","linear_basic",1.55178588604072
"dgp29","coverage","weighting",81,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",82,"linear_basic","linear_basic",3.22896703783834
"dgp29","ate_bias","weighting",82,"linear_basic","linear_basic",0.771032962161663
"dgp29","ci_length","weighting",82,"linear_basic","linear_basic",1.6258576182055
"dgp29","coverage","weighting",82,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",83,"linear_basic","linear_basic",4.90113347670792
"dgp29","ate_bias","weighting",83,"linear_basic","linear_basic",-0.901133476707916
"dgp29","ci_length","weighting",83,"linear_basic","linear_basic",1.59997874387558
"dgp29","coverage","weighting",83,"linear_basic","linear_basic",0
"dgp29","ate_estimate","weighting",84,"linear_basic","linear_basic",4.21693608102172
"dgp29","ate_bias","weighting",84,"linear_basic","linear_basic",-0.216936081021721
"dgp29","ci_length","weighting",84,"linear_basic","linear_basic",1.58885193674742
"dgp29","coverage","weighting",84,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",85,"linear_basic","linear_basic",3.8997724694725
"dgp29","ate_bias","weighting",85,"linear_basic","linear_basic",0.1002275305275
"dgp29","ci_length","weighting",85,"linear_basic","linear_basic",1.61153662071425
"dgp29","coverage","weighting",85,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",86,"linear_basic","linear_basic",4.22647451216789
"dgp29","ate_bias","weighting",86,"linear_basic","linear_basic",-0.226474512167892
"dgp29","ci_length","weighting",86,"linear_basic","linear_basic",1.62959870402682
"dgp29","coverage","weighting",86,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",87,"linear_basic","linear_basic",3.25972864284515
"dgp29","ate_bias","weighting",87,"linear_basic","linear_basic",0.740271357154853
"dgp29","ci_length","weighting",87,"linear_basic","linear_basic",1.52487531666241
"dgp29","coverage","weighting",87,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",88,"linear_basic","linear_basic",4.670200765756
"dgp29","ate_bias","weighting",88,"linear_basic","linear_basic",-0.670200765755998
"dgp29","ci_length","weighting",88,"linear_basic","linear_basic",1.57052416809768
"dgp29","coverage","weighting",88,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",89,"linear_basic","linear_basic",3.64829047041607
"dgp29","ate_bias","weighting",89,"linear_basic","linear_basic",0.351709529583929
"dgp29","ci_length","weighting",89,"linear_basic","linear_basic",1.52145390677562
"dgp29","coverage","weighting",89,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",90,"linear_basic","linear_basic",4.30844856219105
"dgp29","ate_bias","weighting",90,"linear_basic","linear_basic",-0.30844856219105
"dgp29","ci_length","weighting",90,"linear_basic","linear_basic",1.62491239824092
"dgp29","coverage","weighting",90,"linear_basic","linear_basic",1
"dgp29","ate_estimate","weighting",91,"linear_basic","linear_basic",3.18745761666246
