"","dgp","metric","model","iteration","value"
"27344","dgp40","coverage","BART_ps_bart",44,1
"27345","dgp40","coverage","BART_ps_bart",45,1
"27346","dgp40","coverage","BART_ps_bart",46,1
"27347","dgp40","coverage","BART_ps_bart",47,1
"27348","dgp40","coverage","BART_ps_bart",48,1
"27349","dgp40","coverage","BART_ps_bart",49,1
"27350","dgp40","coverage","BART_ps_bart",50,1
"27351","dgp40","coverage","BART_ps_bart",51,1
"27352","dgp40","coverage","BART_ps_bart",52,1
"27353","dgp40","coverage","BART_ps_bart",53,1
"27354","dgp40","coverage","BART_ps_bart",54,1
"27355","dgp40","coverage","BART_ps_bart",55,1
"27356","dgp40","coverage","BART_ps_bart",56,1
"27357","dgp40","coverage","BART_ps_bart",57,1
"27358","dgp40","coverage","BART_ps_bart",58,1
"27359","dgp40","coverage","BART_ps_bart",59,1
"27360","dgp40","coverage","BART_ps_bart",60,1
"27361","dgp40","coverage","BART_ps_bart",61,1
"27362","dgp40","coverage","BART_ps_bart",62,1
"27363","dgp40","coverage","BART_ps_bart",63,1
"27364","dgp40","coverage","BART_ps_bart",64,1
"27365","dgp40","coverage","BART_ps_bart",65,1
"27366","dgp40","coverage","BART_ps_bart",66,1
"27367","dgp40","coverage","BART_ps_bart",67,1
"27368","dgp40","coverage","BART_ps_bart",68,1
"27369","dgp40","coverage","BART_ps_bart",69,1
"27370","dgp40","coverage","BART_ps_bart",70,1
"27371","dgp40","coverage","BART_ps_bart",71,1
"27372","dgp40","coverage","BART_ps_bart",72,1
"27373","dgp40","coverage","BART_ps_bart",73,1
"27374","dgp40","coverage","BART_ps_bart",74,1
"27375","dgp40","coverage","BART_ps_bart",75,1
"27376","dgp40","coverage","BART_ps_bart",76,1
"27377","dgp40","coverage","BART_ps_bart",77,1
"27378","dgp40","coverage","BART_ps_bart",78,1
"27379","dgp40","coverage","BART_ps_bart",79,1
"27380","dgp40","coverage","BART_ps_bart",80,1
"27381","dgp40","coverage","BART_ps_bart",81,1
"27382","dgp40","coverage","BART_ps_bart",82,1
"27383","dgp40","coverage","BART_ps_bart",83,1
"27384","dgp40","coverage","BART_ps_bart",84,1
"27385","dgp40","coverage","BART_ps_bart",85,1
"27386","dgp40","coverage","BART_ps_bart",86,1
"27387","dgp40","coverage","BART_ps_bart",87,1
"27388","dgp40","coverage","BART_ps_bart",88,1
"27389","dgp40","coverage","BART_ps_bart",89,1
"27390","dgp40","coverage","BART_ps_bart",90,1
"27391","dgp40","coverage","BART_ps_bart",91,1
"27392","dgp40","coverage","BART_ps_bart",92,1
"27393","dgp40","coverage","BART_ps_bart",93,1
"27394","dgp40","coverage","BART_ps_bart",94,1
"27395","dgp40","coverage","BART_ps_bart",95,1
"27396","dgp40","coverage","BART_ps_bart",96,1
"27397","dgp40","coverage","BART_ps_bart",97,1
"27398","dgp40","coverage","BART_ps_bart",98,1
"27399","dgp40","coverage","BART_ps_bart",99,1
"27400","dgp40","coverage","BART_ps_bart",100,1
"27401","dgp40","coverage","causal_forest",1,1
"27402","dgp40","coverage","causal_forest",2,1
"27403","dgp40","coverage","causal_forest",3,1
"27404","dgp40","coverage","causal_forest",4,1
"27405","dgp40","coverage","causal_forest",5,1
"27406","dgp40","coverage","causal_forest",6,1
"27407","dgp40","coverage","causal_forest",7,1
"27408","dgp40","coverage","causal_forest",8,1
"27409","dgp40","coverage","causal_forest",9,1
"27410","dgp40","coverage","causal_forest",10,1
"27411","dgp40","coverage","causal_forest",11,1
"27412","dgp40","coverage","causal_forest",12,1
"27413","dgp40","coverage","causal_forest",13,1
"27414","dgp40","coverage","causal_forest",14,1
"27415","dgp40","coverage","causal_forest",15,1
"27416","dgp40","coverage","causal_forest",16,1
"27417","dgp40","coverage","causal_forest",17,1
"27418","dgp40","coverage","causal_forest",18,1
"27419","dgp40","coverage","causal_forest",19,1
"27420","dgp40","coverage","causal_forest",20,1
"27421","dgp40","coverage","causal_forest",21,1
"27422","dgp40","coverage","causal_forest",22,1
"27423","dgp40","coverage","causal_forest",23,1
"27424","dgp40","coverage","causal_forest",24,1
"27425","dgp40","coverage","causal_forest",25,1
"27426","dgp40","coverage","causal_forest",26,1
"27427","dgp40","coverage","causal_forest",27,1
"27428","dgp40","coverage","causal_forest",28,1
"27429","dgp40","coverage","causal_forest",29,1
"27430","dgp40","coverage","causal_forest",30,1
"27431","dgp40","coverage","causal_forest",31,1
"27432","dgp40","coverage","causal_forest",32,1
"27433","dgp40","coverage","causal_forest",33,1
"27434","dgp40","coverage","causal_forest",34,1
"27435","dgp40","coverage","causal_forest",35,1
"27436","dgp40","coverage","causal_forest",36,1
"27437","dgp40","coverage","causal_forest",37,1
"27438","dgp40","coverage","causal_forest",38,1
"27439","dgp40","coverage","causal_forest",39,1
"27440","dgp40","coverage","causal_forest",40,1
"27441","dgp40","coverage","causal_forest",41,1
"27442","dgp40","coverage","causal_forest",42,1
"27443","dgp40","coverage","causal_forest",43,1
"27444","dgp40","coverage","causal_forest",44,1
"27445","dgp40","coverage","causal_forest",45,1
"27446","dgp40","coverage","causal_forest",46,1
"27447","dgp40","coverage","causal_forest",47,1
"27448","dgp40","coverage","causal_forest",48,1
"27449","dgp40","coverage","causal_forest",49,1
"27450","dgp40","coverage","causal_forest",50,1
"27451","dgp40","coverage","causal_forest",51,1
"27452","dgp40","coverage","causal_forest",52,1
"27453","dgp40","coverage","causal_forest",53,1
"27454","dgp40","coverage","causal_forest",54,1
"27455","dgp40","coverage","causal_forest",55,1
"27456","dgp40","coverage","causal_forest",56,1
"27457","dgp40","coverage","causal_forest",57,1
"27458","dgp40","coverage","causal_forest",58,1
"27459","dgp40","coverage","causal_forest",59,1
"27460","dgp40","coverage","causal_forest",60,1
"27461","dgp40","coverage","causal_forest",61,1
"27462","dgp40","coverage","causal_forest",62,1
"27463","dgp40","coverage","causal_forest",63,1
"27464","dgp40","coverage","causal_forest",64,1
"27465","dgp40","coverage","causal_forest",65,1
"27466","dgp40","coverage","causal_forest",66,1
"27467","dgp40","coverage","causal_forest",67,1
"27468","dgp40","coverage","causal_forest",68,1
"27469","dgp40","coverage","causal_forest",69,1
"27470","dgp40","coverage","causal_forest",70,1
"27471","dgp40","coverage","causal_forest",71,1
"27472","dgp40","coverage","causal_forest",72,1
"27473","dgp40","coverage","causal_forest",73,1
"27474","dgp40","coverage","causal_forest",74,1
"27475","dgp40","coverage","causal_forest",75,1
"27476","dgp40","coverage","causal_forest",76,1
"27477","dgp40","coverage","causal_forest",77,1
"27478","dgp40","coverage","causal_forest",78,1
"27479","dgp40","coverage","causal_forest",79,1
"27480","dgp40","coverage","causal_forest",80,1
"27481","dgp40","coverage","causal_forest",81,1
"27482","dgp40","coverage","causal_forest",82,1
"27483","dgp40","coverage","causal_forest",83,1
"27484","dgp40","coverage","causal_forest",84,1
"27485","dgp40","coverage","causal_forest",85,1
"27486","dgp40","coverage","causal_forest",86,1
"27487","dgp40","coverage","causal_forest",87,0
"27488","dgp40","coverage","causal_forest",88,1
"27489","dgp40","coverage","causal_forest",89,1
"27490","dgp40","coverage","causal_forest",90,1
"27491","dgp40","coverage","causal_forest",91,1
"27492","dgp40","coverage","causal_forest",92,1
"27493","dgp40","coverage","causal_forest",93,1
"27494","dgp40","coverage","causal_forest",94,1
"27495","dgp40","coverage","causal_forest",95,1
"27496","dgp40","coverage","causal_forest",96,0
"27497","dgp40","coverage","causal_forest",97,1
"27498","dgp40","coverage","causal_forest",98,1
"27499","dgp40","coverage","causal_forest",99,1
"27500","dgp40","coverage","causal_forest",100,1
"27501","dgp40","coverage","weighting",1,1
"27502","dgp40","coverage","weighting",2,1
"27503","dgp40","coverage","weighting",3,1
"27504","dgp40","coverage","weighting",4,1
"27505","dgp40","coverage","weighting",5,1
"27506","dgp40","coverage","weighting",6,1
"27507","dgp40","coverage","weighting",7,1
"27508","dgp40","coverage","weighting",8,1
"27509","dgp40","coverage","weighting",9,1
"27510","dgp40","coverage","weighting",10,1
"27511","dgp40","coverage","weighting",11,1
"27512","dgp40","coverage","weighting",12,1
"27513","dgp40","coverage","weighting",13,1
"27514","dgp40","coverage","weighting",14,1
"27515","dgp40","coverage","weighting",15,1
"27516","dgp40","coverage","weighting",16,1
"27517","dgp40","coverage","weighting",17,1
"27518","dgp40","coverage","weighting",18,1
"27519","dgp40","coverage","weighting",19,1
"27520","dgp40","coverage","weighting",20,1
"27521","dgp40","coverage","weighting",21,1
"27522","dgp40","coverage","weighting",22,0
"27523","dgp40","coverage","weighting",23,0
"27524","dgp40","coverage","weighting",24,1
"27525","dgp40","coverage","weighting",25,1
"27526","dgp40","coverage","weighting",26,0
"27527","dgp40","coverage","weighting",27,1
"27528","dgp40","coverage","weighting",28,0
"27529","dgp40","coverage","weighting",29,1
"27530","dgp40","coverage","weighting",30,1
"27531","dgp40","coverage","weighting",31,1
"27532","dgp40","coverage","weighting",32,0
"27533","dgp40","coverage","weighting",33,0
"27534","dgp40","coverage","weighting",34,1
"27535","dgp40","coverage","weighting",35,1
"27536","dgp40","coverage","weighting",36,1
"27537","dgp40","coverage","weighting",37,1
"27538","dgp40","coverage","weighting",38,0
"27539","dgp40","coverage","weighting",39,1
"27540","dgp40","coverage","weighting",40,1
"27541","dgp40","coverage","weighting",41,1
"27542","dgp40","coverage","weighting",42,1
"27543","dgp40","coverage","weighting",43,1
"27544","dgp40","coverage","weighting",44,1
"27545","dgp40","coverage","weighting",45,1
"27546","dgp40","coverage","weighting",46,0
"27547","dgp40","coverage","weighting",47,0
"27548","dgp40","coverage","weighting",48,1
"27549","dgp40","coverage","weighting",49,0
"27550","dgp40","coverage","weighting",50,1
"27551","dgp40","coverage","weighting",51,1
"27552","dgp40","coverage","weighting",52,0
"27553","dgp40","coverage","weighting",53,1
"27554","dgp40","coverage","weighting",54,1
"27555","dgp40","coverage","weighting",55,1
"27556","dgp40","coverage","weighting",56,1
"27557","dgp40","coverage","weighting",57,0
"27558","dgp40","coverage","weighting",58,1
"27559","dgp40","coverage","weighting",59,1
"27560","dgp40","coverage","weighting",60,1
"27561","dgp40","coverage","weighting",61,1
"27562","dgp40","coverage","weighting",62,1
"27563","dgp40","coverage","weighting",63,1
"27564","dgp40","coverage","weighting",64,1
"27565","dgp40","coverage","weighting",65,1
"27566","dgp40","coverage","weighting",66,1
"27567","dgp40","coverage","weighting",67,1
"27568","dgp40","coverage","weighting",68,1
"27569","dgp40","coverage","weighting",69,1
"27570","dgp40","coverage","weighting",70,1
"27571","dgp40","coverage","weighting",71,1
"27572","dgp40","coverage","weighting",72,1
"27573","dgp40","coverage","weighting",73,0
"27574","dgp40","coverage","weighting",74,1
"27575","dgp40","coverage","weighting",75,1
"27576","dgp40","coverage","weighting",76,1
"27577","dgp40","coverage","weighting",77,1
"27578","dgp40","coverage","weighting",78,1
"27579","dgp40","coverage","weighting",79,1
"27580","dgp40","coverage","weighting",80,1
"27581","dgp40","coverage","weighting",81,1
"27582","dgp40","coverage","weighting",82,0
"27583","dgp40","coverage","weighting",83,1
"27584","dgp40","coverage","weighting",84,0
"27585","dgp40","coverage","weighting",85,1
"27586","dgp40","coverage","weighting",86,1
"27587","dgp40","coverage","weighting",87,1
"27588","dgp40","coverage","weighting",88,1
"27589","dgp40","coverage","weighting",89,0
"27590","dgp40","coverage","weighting",90,1
"27591","dgp40","coverage","weighting",91,0
"27592","dgp40","coverage","weighting",92,1
"27593","dgp40","coverage","weighting",93,1
"27594","dgp40","coverage","weighting",94,1
"27595","dgp40","coverage","weighting",95,1
"27596","dgp40","coverage","weighting",96,0
"27597","dgp40","coverage","weighting",97,0
"27598","dgp40","coverage","weighting",98,1
"27599","dgp40","coverage","weighting",99,0
"27600","dgp40","coverage","weighting",100,1
"27601","dgp40","rmse","BART_one_model",1,0.15489218951656
"27602","dgp40","rmse","BART_one_model",2,0.380554737235995
"27603","dgp40","rmse","BART_one_model",3,0.216333295082777
"27604","dgp40","rmse","BART_one_model",4,0.0373158313463069
"27605","dgp40","rmse","BART_one_model",5,0.284508932946344
"27606","dgp40","rmse","BART_one_model",6,0.00117597919669699
"27607","dgp40","rmse","BART_one_model",7,0.0567091484055418
"27608","dgp40","rmse","BART_one_model",8,0.0321466234715722
"27609","dgp40","rmse","BART_one_model",9,0.083362178011841
"27610","dgp40","rmse","BART_one_model",10,0.0195063742503523
"27611","dgp40","rmse","BART_one_model",11,0.0947886244257274
"27612","dgp40","rmse","BART_one_model",12,0.0281316622313108
"27613","dgp40","rmse","BART_one_model",13,0.100813111989195
"27614","dgp40","rmse","BART_one_model",14,0.0876204780314414
"27615","dgp40","rmse","BART_one_model",15,0.0266068395872923
"27616","dgp40","rmse","BART_one_model",16,0.0977911053520186
"27617","dgp40","rmse","BART_one_model",17,0.154263847268032
"27618","dgp40","rmse","BART_one_model",18,0.0759833606586682
"27619","dgp40","rmse","BART_one_model",19,0.0156265132469207
"27620","dgp40","rmse","BART_one_model",20,0.21245098179419
"27621","dgp40","rmse","BART_one_model",21,0.113851293055706
"27622","dgp40","rmse","BART_one_model",22,0.188847975429256
"27623","dgp40","rmse","BART_one_model",23,0.0105288587097689
"27624","dgp40","rmse","BART_one_model",24,0.314495976817086
"27625","dgp40","rmse","BART_one_model",25,0.159246863786101
"27626","dgp40","rmse","BART_one_model",26,0.0626524232583465
"27627","dgp40","rmse","BART_one_model",27,0.296529355551232
"27628","dgp40","rmse","BART_one_model",28,0.113007388808287
"27629","dgp40","rmse","BART_one_model",29,0.0452310776315361
"27630","dgp40","rmse","BART_one_model",30,0.0232500687452344
"27631","dgp40","rmse","BART_one_model",31,0.0774443300896754
"27632","dgp40","rmse","BART_one_model",32,0.309100557184377
"27633","dgp40","rmse","BART_one_model",33,0.0179982068032984
"27634","dgp40","rmse","BART_one_model",34,0.262352600654471
"27635","dgp40","rmse","BART_one_model",35,0.366005811665438
"27636","dgp40","rmse","BART_one_model",36,0.161144852086877
"27637","dgp40","rmse","BART_one_model",37,0.000532200938933691
"27638","dgp40","rmse","BART_one_model",38,0.11133648553534
"27639","dgp40","rmse","BART_one_model",39,0.306268889439928
"27640","dgp40","rmse","BART_one_model",40,0.219647820839278
"27641","dgp40","rmse","BART_one_model",41,0.113218956909552
"27642","dgp40","rmse","BART_one_model",42,0.250224309199016
"27643","dgp40","rmse","BART_one_model",43,0.0487313747574722
"27644","dgp40","rmse","BART_one_model",44,0.0833213145871019
"27645","dgp40","rmse","BART_one_model",45,0.10097325201291
"27646","dgp40","rmse","BART_one_model",46,0.0798378200286258
"27647","dgp40","rmse","BART_one_model",47,0.0427540231242869
"27648","dgp40","rmse","BART_one_model",48,0.0842129470017934
"27649","dgp40","rmse","BART_one_model",49,0.127957157091448
"27650","dgp40","rmse","BART_one_model",50,0.119313287554307
"27651","dgp40","rmse","BART_one_model",51,0.209770047825139
"27652","dgp40","rmse","BART_one_model",52,0.162693097694322
"27653","dgp40","rmse","BART_one_model",53,0.0275097748625734
"27654","dgp40","rmse","BART_one_model",54,0.0220096748112653
"27655","dgp40","rmse","BART_one_model",55,0.134686710717365
"27656","dgp40","rmse","BART_one_model",56,0.128199709180767
"27657","dgp40","rmse","BART_one_model",57,0.0452858262668707
"27658","dgp40","rmse","BART_one_model",58,0.183930046210945
"27659","dgp40","rmse","BART_one_model",59,0.0496753935491157
"27660","dgp40","rmse","BART_one_model",60,0.230317146966608
"27661","dgp40","rmse","BART_one_model",61,0.149549315099642
"27662","dgp40","rmse","BART_one_model",62,0.177374684239329
"27663","dgp40","rmse","BART_one_model",63,0.103607043304355
"27664","dgp40","rmse","BART_one_model",64,0.136414667035843
"27665","dgp40","rmse","BART_one_model",65,0.0761237487493416
"27666","dgp40","rmse","BART_one_model",66,0.163523994060691
"27667","dgp40","rmse","BART_one_model",67,0.0584768462222822
"27668","dgp40","rmse","BART_one_model",68,0.100225182505982
"27669","dgp40","rmse","BART_one_model",69,0.179542831968088
"27670","dgp40","rmse","BART_one_model",70,0.155659299426069
"27671","dgp40","rmse","BART_one_model",71,0.124842311464123
"27672","dgp40","rmse","BART_one_model",72,0.121059655852082
"27673","dgp40","rmse","BART_one_model",73,0.137908277332378
"27674","dgp40","rmse","BART_one_model",74,0.055093578266705
"27675","dgp40","rmse","BART_one_model",75,0.142109056989182
"27676","dgp40","rmse","BART_one_model",76,0.104939811952696
"27677","dgp40","rmse","BART_one_model",77,0.0889305448992097
"27678","dgp40","rmse","BART_one_model",78,0.0824922028969679
"27679","dgp40","rmse","BART_one_model",79,0.0371325431578535
"27680","dgp40","rmse","BART_one_model",80,0.0663863119843837
"27681","dgp40","rmse","BART_one_model",81,0.14742817476501
"27682","dgp40","rmse","BART_one_model",82,0.0712919104532217
"27683","dgp40","rmse","BART_one_model",83,0.023260992696498
"27684","dgp40","rmse","BART_one_model",84,0.0690907516554242
"27685","dgp40","rmse","BART_one_model",85,0.180268554913891
"27686","dgp40","rmse","BART_one_model",86,0.0620158876898236
"27687","dgp40","rmse","BART_one_model",87,0.117665734155577
"27688","dgp40","rmse","BART_one_model",88,0.0670070632850779
"27689","dgp40","rmse","BART_one_model",89,0.0561230372070876
"27690","dgp40","rmse","BART_one_model",90,0.117050377795342
"27691","dgp40","rmse","BART_one_model",91,0.0131556158402395
"27692","dgp40","rmse","BART_one_model",92,0.100636603883194
"27693","dgp40","rmse","BART_one_model",93,0.0713181567774832
"27694","dgp40","rmse","BART_one_model",94,0.000798948321871329
"27695","dgp40","rmse","BART_one_model",95,0.0188802467752049
"27696","dgp40","rmse","BART_one_model",96,0.119737475954189
"27697","dgp40","rmse","BART_one_model",97,0.00999527548953427
"27698","dgp40","rmse","BART_one_model",98,0.189862399726399
"27699","dgp40","rmse","BART_one_model",99,0.170883287668619
"27700","dgp40","rmse","BART_one_model",100,0.0276123322288049
"27701","dgp40","rmse","BART_two_models",1,0.179201311562216
"27702","dgp40","rmse","BART_two_models",2,0.214725263445558
"27703","dgp40","rmse","BART_two_models",3,0.161025842217621
"27704","dgp40","rmse","BART_two_models",4,0.136559052368391
"27705","dgp40","rmse","BART_two_models",5,0.624379103457319
"27706","dgp40","rmse","BART_two_models",6,0.0740224422444715
"27707","dgp40","rmse","BART_two_models",7,0.547650836904038
"27708","dgp40","rmse","BART_two_models",8,0.120851763736386
"27709","dgp40","rmse","BART_two_models",9,0.00499766659592105
"27710","dgp40","rmse","BART_two_models",10,0.210807170480125
"27711","dgp40","rmse","BART_two_models",11,0.195918651196773
"27712","dgp40","rmse","BART_two_models",12,0.276699517368691
"27713","dgp40","rmse","BART_two_models",13,0.227399620994193
"27714","dgp40","rmse","BART_two_models",14,0.0213552485082165
"27715","dgp40","rmse","BART_two_models",15,0.12478722832958
"27716","dgp40","rmse","BART_two_models",16,0.119306566160073
"27717","dgp40","rmse","BART_two_models",17,0.179089916450689
"27718","dgp40","rmse","BART_two_models",18,0.347392502970708
"27719","dgp40","rmse","BART_two_models",19,0.209798750607517
"27720","dgp40","rmse","BART_two_models",20,0.288010045342217
"27721","dgp40","rmse","BART_two_models",21,0.299669109422056
"27722","dgp40","rmse","BART_two_models",22,0.0937421017476545
"27723","dgp40","rmse","BART_two_models",23,0.414393353672213
"27724","dgp40","rmse","BART_two_models",24,0.110295996331685
"27725","dgp40","rmse","BART_two_models",25,0.0449561190549428
"27726","dgp40","rmse","BART_two_models",26,0.442594042734548
"27727","dgp40","rmse","BART_two_models",27,0.178946168721648
"27728","dgp40","rmse","BART_two_models",28,0.723519314004392
"27729","dgp40","rmse","BART_two_models",29,0.155938428564005
"27730","dgp40","rmse","BART_two_models",30,0.465435452571111
"27731","dgp40","rmse","BART_two_models",31,0.231185001155927
"27732","dgp40","rmse","BART_two_models",32,0.348884524881099
"27733","dgp40","rmse","BART_two_models",33,0.277272850113619
"27734","dgp40","rmse","BART_two_models",34,0.0701782843435721
"27735","dgp40","rmse","BART_two_models",35,0.0271067026996246
"27736","dgp40","rmse","BART_two_models",36,0.197239180571559
"27737","dgp40","rmse","BART_two_models",37,0.323007395123027
"27738","dgp40","rmse","BART_two_models",38,0.195452310662763
"27739","dgp40","rmse","BART_two_models",39,0.350490267897116
"27740","dgp40","rmse","BART_two_models",40,0.236733278616211
"27741","dgp40","rmse","BART_two_models",41,0.0282362366426403
"27742","dgp40","rmse","BART_two_models",42,0.314781706645415
"27743","dgp40","rmse","BART_two_models",43,0.333651269104332
"27744","dgp40","rmse","BART_two_models",44,0.186995675724544
"27745","dgp40","rmse","BART_two_models",45,0.147321535392775
"27746","dgp40","rmse","BART_two_models",46,0.282610097886129
"27747","dgp40","rmse","BART_two_models",47,0.550275616591172
"27748","dgp40","rmse","BART_two_models",48,0.285780116024228
"27749","dgp40","rmse","BART_two_models",49,0.0626987326516328
"27750","dgp40","rmse","BART_two_models",50,0.187621327495339
"27751","dgp40","rmse","BART_two_models",51,0.0677165350684401
"27752","dgp40","rmse","BART_two_models",52,0.0605046584631328
"27753","dgp40","rmse","BART_two_models",53,0.00345474437815341
"27754","dgp40","rmse","BART_two_models",54,0.179302880152796
"27755","dgp40","rmse","BART_two_models",55,0.00433766571156013
"27756","dgp40","rmse","BART_two_models",56,0.0563533312514997
"27757","dgp40","rmse","BART_two_models",57,0.377234081830223
"27758","dgp40","rmse","BART_two_models",58,0.0117141771520792
"27759","dgp40","rmse","BART_two_models",59,0.381072599585038
"27760","dgp40","rmse","BART_two_models",60,0.114073385459751
"27761","dgp40","rmse","BART_two_models",61,0.100324813203124
"27762","dgp40","rmse","BART_two_models",62,0.102722691969277
"27763","dgp40","rmse","BART_two_models",63,0.295688212047345
"27764","dgp40","rmse","BART_two_models",64,0.262767310600963
"27765","dgp40","rmse","BART_two_models",65,0.112890671549793
"27766","dgp40","rmse","BART_two_models",66,0.289040002601331
"27767","dgp40","rmse","BART_two_models",67,0.226936635146732
"27768","dgp40","rmse","BART_two_models",68,0.358315535486919
"27769","dgp40","rmse","BART_two_models",69,0.300462513078597
"27770","dgp40","rmse","BART_two_models",70,0.238172783337412
"27771","dgp40","rmse","BART_two_models",71,0.0549721615822003
"27772","dgp40","rmse","BART_two_models",72,0.122835863472195
"27773","dgp40","rmse","BART_two_models",73,0.194809117603628
"27774","dgp40","rmse","BART_two_models",74,0.0450668774448841
"27775","dgp40","rmse","BART_two_models",75,0.3102054940362
"27776","dgp40","rmse","BART_two_models",76,0.112580315238826
"27777","dgp40","rmse","BART_two_models",77,0.399007907258996
"27778","dgp40","rmse","BART_two_models",78,0.161064655538317
"27779","dgp40","rmse","BART_two_models",79,0.033251750937799
"27780","dgp40","rmse","BART_two_models",80,0.183424013507525
"27781","dgp40","rmse","BART_two_models",81,0.243802037727165
"27782","dgp40","rmse","BART_two_models",82,0.180779859634569
"27783","dgp40","rmse","BART_two_models",83,0.00189272966836818
"27784","dgp40","rmse","BART_two_models",84,0.48771428832466
"27785","dgp40","rmse","BART_two_models",85,0.417811324019724
"27786","dgp40","rmse","BART_two_models",86,0.254682398410585
"27787","dgp40","rmse","BART_two_models",87,0.358797716647279
"27788","dgp40","rmse","BART_two_models",88,0.111230861681253
"27789","dgp40","rmse","BART_two_models",89,0.261914255463262
"27790","dgp40","rmse","BART_two_models",90,0.252597713278079
"27791","dgp40","rmse","BART_two_models",91,0.27338197861806
"27792","dgp40","rmse","BART_two_models",92,0.243931171978355
"27793","dgp40","rmse","BART_two_models",93,0.228323977034941
"27794","dgp40","rmse","BART_two_models",94,0.406511975208589
"27795","dgp40","rmse","BART_two_models",95,0.154121638957396
"27796","dgp40","rmse","BART_two_models",96,0.299684990072509
"27797","dgp40","rmse","BART_two_models",97,0.344865441128772
"27798","dgp40","rmse","BART_two_models",98,0.308421909194138
"27799","dgp40","rmse","BART_two_models",99,0.251353108017726
"27800","dgp40","rmse","BART_two_models",100,0.046003171451483
"27801","dgp40","rmse","BART_ps_glm",1,0.110754454845022
"27802","dgp40","rmse","BART_ps_glm",2,0.393522557356245
"27803","dgp40","rmse","BART_ps_glm",3,0.137258787486267
"27804","dgp40","rmse","BART_ps_glm",4,0.0100812654494327
"27805","dgp40","rmse","BART_ps_glm",5,0.275002997205122
"27806","dgp40","rmse","BART_ps_glm",6,0.041013790235441
"27807","dgp40","rmse","BART_ps_glm",7,0.0866950207732176
"27808","dgp40","rmse","BART_ps_glm",8,0.0633967431295943
"27809","dgp40","rmse","BART_ps_glm",9,0.0706166314769945
"27810","dgp40","rmse","BART_ps_glm",10,0.0213700629601972
"27811","dgp40","rmse","BART_ps_glm",11,0.0614106141148127
"27812","dgp40","rmse","BART_ps_glm",12,0.03378854000771
"27813","dgp40","rmse","BART_ps_glm",13,0.12350276728168
"27814","dgp40","rmse","BART_ps_glm",14,0.0861131503169057
"27815","dgp40","rmse","BART_ps_glm",15,0.0540927396734228
"27816","dgp40","rmse","BART_ps_glm",16,0.108530040439241
"27817","dgp40","rmse","BART_ps_glm",17,0.151668493651154
"27818","dgp40","rmse","BART_ps_glm",18,0.0705793910435739
"27819","dgp40","rmse","BART_ps_glm",19,0.0700323192279173
"27820","dgp40","rmse","BART_ps_glm",20,0.27538962453753
"27821","dgp40","rmse","BART_ps_glm",21,0.112884045281741
"27822","dgp40","rmse","BART_ps_glm",22,0.225478469753038
"27823","dgp40","rmse","BART_ps_glm",23,0.0440327356898518
"27824","dgp40","rmse","BART_ps_glm",24,0.266952149206483
"27825","dgp40","rmse","BART_ps_glm",25,0.135106060624339
"27826","dgp40","rmse","BART_ps_glm",26,0.0411740819358695
"27827","dgp40","rmse","BART_ps_glm",27,0.230712896710694
"27828","dgp40","rmse","BART_ps_glm",28,0.178179804209823
"27829","dgp40","rmse","BART_ps_glm",29,0.0427191224804897
"27830","dgp40","rmse","BART_ps_glm",30,0.019248189849348
"27831","dgp40","rmse","BART_ps_glm",31,0.0743388544188646
"27832","dgp40","rmse","BART_ps_glm",32,0.31270417065235
"27833","dgp40","rmse","BART_ps_glm",33,0.00704408275022317
"27834","dgp40","rmse","BART_ps_glm",34,0.266217824045586
"27835","dgp40","rmse","BART_ps_glm",35,0.363666228595979
"27836","dgp40","rmse","BART_ps_glm",36,0.16158705261669
"27837","dgp40","rmse","BART_ps_glm",37,0.00117747624819842
"27838","dgp40","rmse","BART_ps_glm",38,0.0950608182042405
"27839","dgp40","rmse","BART_ps_glm",39,0.259084491042169
"27840","dgp40","rmse","BART_ps_glm",40,0.217501530140644
"27841","dgp40","rmse","BART_ps_glm",41,0.125340211345296
"27842","dgp40","rmse","BART_ps_glm",42,0.231194929346509
"27843","dgp40","rmse","BART_ps_glm",43,0.0404627712285706
"27844","dgp40","rmse","BART_ps_glm",44,0.0675013319514415
"27845","dgp40","rmse","BART_ps_glm",45,0.0584627046311246
"27846","dgp40","rmse","BART_ps_glm",46,0.0919801616395608
"27847","dgp40","rmse","BART_ps_glm",47,0.0226021032839911
"27848","dgp40","rmse","BART_ps_glm",48,0.140933843202567
"27849","dgp40","rmse","BART_ps_glm",49,0.154742963171149
"27850","dgp40","rmse","BART_ps_glm",50,0.145073449510308
"27851","dgp40","rmse","BART_ps_glm",51,0.201659147306095
"27852","dgp40","rmse","BART_ps_glm",52,0.160461865279186
"27853","dgp40","rmse","BART_ps_glm",53,0.0309352104059331
"27854","dgp40","rmse","BART_ps_glm",54,0.0281136653909595
"27855","dgp40","rmse","BART_ps_glm",55,0.112552565299088
"27856","dgp40","rmse","BART_ps_glm",56,0.158619670030787
"27857","dgp40","rmse","BART_ps_glm",57,0.0115200525524557
"27858","dgp40","rmse","BART_ps_glm",58,0.149791350804994
"27859","dgp40","rmse","BART_ps_glm",59,0.0636020095169449
"27860","dgp40","rmse","BART_ps_glm",60,0.264533469443755
"27861","dgp40","rmse","BART_ps_glm",61,0.161708293540117
"27862","dgp40","rmse","BART_ps_glm",62,0.201198195131091
