"dgp","metric","model","iteration","k","n_trees","value"
"dgp60","ci_length","bart_t-learner",5,5,200,0.301418376617914
"dgp60","coverage","bart_t-learner",5,5,200,1
"dgp60","ate_estimate","bart_t-learner",6,1,75,1.6336672432843
"dgp60","ate_bias","bart_t-learner",6,1,75,-0.0525810682518997
"dgp60","ci_length","bart_t-learner",6,1,75,0.283141802868936
"dgp60","coverage","bart_t-learner",6,1,75,1
"dgp60","ate_estimate","bart_t-learner",6,2,75,1.62144498743264
"dgp60","ate_bias","bart_t-learner",6,2,75,-0.0648033241035642
"dgp60","ci_length","bart_t-learner",6,2,75,0.283193534402896
"dgp60","coverage","bart_t-learner",6,2,75,1
"dgp60","ate_estimate","bart_t-learner",6,3,75,1.61043844284799
"dgp60","ate_bias","bart_t-learner",6,3,75,-0.0758098686882098
"dgp60","ci_length","bart_t-learner",6,3,75,0.283012387757254
"dgp60","coverage","bart_t-learner",6,3,75,1
"dgp60","ate_estimate","bart_t-learner",6,5,75,1.59006726539809
"dgp60","ate_bias","bart_t-learner",6,5,75,-0.0961810461381118
"dgp60","ci_length","bart_t-learner",6,5,75,0.283648779714087
"dgp60","coverage","bart_t-learner",6,5,75,1
"dgp60","ate_estimate","bart_t-learner",6,1,100,1.638284179134
"dgp60","ate_bias","bart_t-learner",6,1,100,-0.0479641324021958
"dgp60","ci_length","bart_t-learner",6,1,100,0.2814090460473
"dgp60","coverage","bart_t-learner",6,1,100,1
"dgp60","ate_estimate","bart_t-learner",6,2,100,1.6215478945967
"dgp60","ate_bias","bart_t-learner",6,2,100,-0.0647004169394967
"dgp60","ci_length","bart_t-learner",6,2,100,0.283053226903897
"dgp60","coverage","bart_t-learner",6,2,100,1
"dgp60","ate_estimate","bart_t-learner",6,3,100,1.60964084250261
"dgp60","ate_bias","bart_t-learner",6,3,100,-0.0766074690335912
"dgp60","ci_length","bart_t-learner",6,3,100,0.288182124135105
"dgp60","coverage","bart_t-learner",6,3,100,1
"dgp60","ate_estimate","bart_t-learner",6,5,100,1.58909860897492
"dgp60","ate_bias","bart_t-learner",6,5,100,-0.0971497025612817
"dgp60","ci_length","bart_t-learner",6,5,100,0.278958593432734
"dgp60","coverage","bart_t-learner",6,5,100,1
"dgp60","ate_estimate","bart_t-learner",6,1,200,1.64280354568955
"dgp60","ate_bias","bart_t-learner",6,1,200,-0.043444765846645
"dgp60","ci_length","bart_t-learner",6,1,200,0.274241641872671
"dgp60","coverage","bart_t-learner",6,1,200,1
"dgp60","ate_estimate","bart_t-learner",6,2,200,1.62212297407487
"dgp60","ate_bias","bart_t-learner",6,2,200,-0.0641253374613266
"dgp60","ci_length","bart_t-learner",6,2,200,0.282034452537516
"dgp60","coverage","bart_t-learner",6,2,200,1
"dgp60","ate_estimate","bart_t-learner",6,3,200,1.60827431296831
"dgp60","ate_bias","bart_t-learner",6,3,200,-0.0779739985678882
"dgp60","ci_length","bart_t-learner",6,3,200,0.278858336935734
"dgp60","coverage","bart_t-learner",6,3,200,1
"dgp60","ate_estimate","bart_t-learner",6,5,200,1.58711194413131
"dgp60","ate_bias","bart_t-learner",6,5,200,-0.0991363674048868
"dgp60","ci_length","bart_t-learner",6,5,200,0.281989948179549
"dgp60","coverage","bart_t-learner",6,5,200,1
"dgp60","ate_estimate","bart_t-learner",7,1,75,1.67113606315212
"dgp60","ate_bias","bart_t-learner",7,1,75,-0.015112248384076
"dgp60","ci_length","bart_t-learner",7,1,75,0.300164267664173
"dgp60","coverage","bart_t-learner",7,1,75,1
"dgp60","ate_estimate","bart_t-learner",7,2,75,1.66519527648339
"dgp60","ate_bias","bart_t-learner",7,2,75,-0.0210530350528146
